,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_no_inf,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_no_inf,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
708,25,2,7.095064377287131,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
709,37,1,7.658227526161352,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
710,32,3,6.444131256700441,18,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False
711,35,2,7.088408778675395,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
712,46,3,7.814399633804487,21,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
713,25,1,7.037027614686276,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
714,27,3,9.54873932271967,60,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False
715,63,2,8.935377071932177,30,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
716,40,2,8.031710375322042,30,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
717,32,3,7.316548177182976,18,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
718,31,2,8.054522609537294,24,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False
719,31,2,8.723882104658486,20,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False
720,34,3,7.198183577101943,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False
721,24,2,6.07073772800249,6,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False
722,24,1,7.113142108707088,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
723,66,1,6.672032945461067,9,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
724,21,2,7.851661177889265,27,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
725,41,1,5.521460917862246,6,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
726,47,1,7.182352111885263,15,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
727,25,2,7.540090320145325,18,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
728,59,2,8.766550149546351,48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
729,36,2,7.150701457592526,24,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False
730,33,2,8.764521909518802,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
731,21,1,7.594381242551817,24,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
732,44,1,6.633318433280377,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
733,28,2,7.864419904994565,24,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
734,37,2,8.125630988477065,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
735,29,0,8.29154650988391,36,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
736,23,3,9.355306142226368,24,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False
737,35,1,8.384804003370492,18,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
738,45,3,8.818926087090677,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
739,26,1,8.361708288575842,30,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
740,32,2,7.751475318021456,24,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
741,23,1,6.954638864880987,10,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
742,41,2,8.058327306580958,21,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
743,22,2,7.817222785508166,24,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
744,30,3,9.559517275737559,39,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
745,28,1,7.493873886783559,13,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
746,23,2,7.828436359157585,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
747,37,1,7.149916836132109,12,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
748,26,2,8.565602330623925,21,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
749,33,2,8.015987811027237,15,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
750,49,2,6.059123195581797,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
751,23,1,6.883462586413092,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
752,23,1,6.734591659972948,12,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
753,25,2,8.660600654710967,30,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
754,55,2,7.349230824613334,12,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False
755,32,2,7.158513997329321,24,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
756,74,0,7.1693500166706,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
757,39,2,7.147559271189454,15,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
758,31,2,7.239214973779806,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
759,35,2,6.53813982376767,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
760,59,2,8.52615293278771,15,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
761,24,2,7.66105638236183,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
762,24,1,7.7025561132685825,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
763,30,3,9.447781227991216,21,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
764,27,2,7.809135398120538,24,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
765,40,1,7.051855622955894,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
766,31,1,8.041734711487537,30,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
767,31,2,7.972810784121404,10,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
768,28,2,8.193400231952097,12,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
769,63,1,7.411556287811163,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
770,26,2,7.941651252930556,24,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
771,25,3,8.99528899055931,36,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
772,36,3,8.094073148069352,21,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
773,52,2,7.706612913964197,24,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False
774,66,0,7.299797366758161,12,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
775,25,2,7.223295679562314,24,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
776,37,2,8.170468578330674,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
777,25,2,8.163086375583216,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
778,38,3,8.650149418664864,36,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
779,67,2,8.261526448396468,18,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
780,25,2,8.503702601233739,39,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False
781,60,2,7.570443252057374,24,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False
782,31,1,7.251344983372214,12,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
783,23,1,6.728628613084702,12,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
784,60,3,8.774622220696997,20,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
785,35,1,7.57095858316901,18,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False
786,40,2,7.891704659330107,22,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
787,38,2,7.919719760924575,48,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
788,50,2,8.736168065858228,48,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
789,27,2,8.699181359308954,40,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
790,39,2,7.080026499922591,21,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False
791,41,3,8.750366278367625,24,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
792,27,2,7.107425474110705,6,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
793,51,2,7.969703583278656,24,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
794,32,2,8.026823576217629,24,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
795,22,2,7.741099090035366,9,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
796,51,2,8.924123891686012,18,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
797,22,1,7.1372784372603855,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
798,54,2,6.57507584059962,24,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
799,35,0,7.3453648404168685,9,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
800,54,2,7.3758821482150125,24,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
801,48,1,7.492760300922379,18,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
802,24,2,8.35983738064003,20,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
803,35,2,6.883462586413092,12,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
804,24,0,8.918917979908679,12,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
805,24,2,9.134646527606982,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
806,26,1,6.380122536899765,6,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
807,65,2,6.835184586147301,12,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
808,55,3,9.135940049399933,42,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
809,26,0,7.48324441607385,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
810,26,2,6.810142450115136,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
811,28,1,6.182084906716632,6,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
812,24,2,9.172534657240284,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
813,54,2,8.02322468471667,48,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
814,46,2,8.27664912542186,48,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
815,54,2,8.913550280493675,36,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
816,62,2,7.198931240688173,6,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
817,24,2,7.348587530927593,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
818,43,3,9.671366322189568,36,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
819,26,2,7.20414929203594,18,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
820,27,2,7.00397413672268,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
821,24,2,8.011686729127847,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
822,41,2,7.905441649060286,36,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
823,47,1,6.594413459749778,8,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
824,35,3,8.237479288613633,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
825,30,2,7.379008127628304,21,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
826,33,2,8.285513309079741,18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
827,36,2,8.334471554600944,18,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
828,47,2,9.028218795184895,36,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
829,38,2,8.807022955925477,48,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
830,44,2,7.772752716468742,24,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
831,23,2,7.103322062526113,18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
832,29,2,9.377209824211215,45,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
833,42,2,8.533853632309345,24,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
834,25,1,7.752335163302292,15,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
835,48,2,6.9865664594064265,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
836,21,2,6.786716950605081,12,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
837,23,1,6.398594934535208,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
838,63,2,7.9919305198524775,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
839,46,2,7.8674885686991285,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
840,29,2,8.552367266423891,36,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
841,28,1,8.0040315078527,21,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
842,23,2,7.57198844937744,18,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
843,50,2,7.351799869057777,24,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
844,47,2,8.137980454452139,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
845,35,2,8.288031567776464,21,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
846,68,2,8.818926087090677,18,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True
847,28,2,7.130098510125578,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
848,59,2,7.218176838403408,9,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
849,57,1,6.5638555265321274,12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
850,33,2,7.711996507047669,20,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
851,43,2,8.304494897963567,24,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
852,35,2,7.293697720601438,15,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
853,32,1,7.273786317844895,18,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
854,45,2,9.294221855956884,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
855,33,2,7.295735072749282,24,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
856,40,2,6.795705775173514,10,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
857,28,2,8.114623886420098,15,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
858,29,2,8.28374674710613,15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
859,26,2,8.182279739259018,9,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
860,27,2,8.666302614004078,24,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
861,28,2,7.682021510826875,18,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False
862,35,2,7.79934339821592,24,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
863,32,1,8.417593826193484,27,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
864,25,1,7.700747794511798,10,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
865,20,2,7.7057128238944275,15,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
866,27,2,7.77863014732581,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
867,42,2,8.11102783819368,12,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
868,37,2,8.910450756416656,36,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
869,24,2,6.480044561926653,12,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
870,40,2,8.946114375560743,36,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
871,46,2,7.202661196523238,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False
872,26,2,7.231287004327616,24,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
873,24,2,6.773080375655535,15,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
874,29,1,8.185907481482324,12,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
875,40,2,7.186901020411631,11,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
876,36,3,7.570443252057374,18,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
877,28,2,8.187299270155147,36,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
878,27,3,7.259819610363186,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
879,36,2,8.816111895794005,30,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
880,38,3,8.963672275615016,24,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
881,48,2,9.135293497653272,24,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
882,36,2,7.687538766201629,30,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
883,65,0,7.001245622069476,18,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
884,43,2,8.308199063206446,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False
885,53,2,6.678342114654332,12,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
886,34,2,7.946263643580541,24,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
887,23,2,9.659630959624376,48,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False
888,34,3,8.796943893541737,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
889,40,2,8.964951211714654,28,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
890,43,3,7.80057265467065,27,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
891,46,2,7.511524648390866,15,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
892,38,1,7.682943169878292,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
893,34,2,8.66561319653451,36,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
894,29,2,7.063903961472068,18,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
895,31,3,9.099073559547596,36,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
896,28,3,7.8655717576847906,21,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
897,35,2,7.3727463664043285,12,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
898,33,1,7.689828668736484,15,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
899,42,2,8.331586243630754,18,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
900,43,2,7.872836175025724,16,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
901,44,2,8.156223323194624,20,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
902,42,2,9.256937657352966,36,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
903,40,2,7.234177179749849,15,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
904,36,3,7.15305163493748,24,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
905,20,3,7.009408932708637,12,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
906,24,1,8.232971790593437,21,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False
907,27,2,8.219056661060598,36,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False
908,46,1,8.187021067343505,15,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
909,33,1,8.069342366811636,9,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
910,34,2,8.401557847817314,36,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
911,25,1,8.462948176563842,24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
912,25,2,8.003363058629947,30,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
913,28,2,7.669495251007694,11,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
914,31,2,8.058643712215618,24,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
915,32,3,9.82140944150052,48,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False
916,32,2,7.954372272531867,10,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
917,68,3,9.608847999516849,6,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
918,33,2,7.765993079407675,24,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
919,39,3,8.11522197256233,24,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
920,28,2,7.504942068396171,18,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
921,37,3,9.453208116138121,48,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
922,22,2,7.2196420401307355,9,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
923,30,2,7.601901959875166,12,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
924,55,2,8.835210463664092,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
925,46,2,6.546785410760524,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
926,21,2,6.955592608396297,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
927,39,2,9.239607869656751,48,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
928,58,2,7.532088143541722,30,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
929,43,1,7.203405521083095,12,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
930,24,1,7.465655310134056,24,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
931,22,2,7.4205789054108005,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
932,30,2,7.1098794630722715,9,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
933,42,2,6.257667587882639,12,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False
934,23,2,7.311886164077165,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
935,30,3,7.5595594960077,30,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False
936,28,1,6.61338421837956,9,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
937,30,3,7.631916513071252,6,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
938,42,2,8.746398334109042,60,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
939,46,3,8.830835365537549,24,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
940,45,3,8.168202930236053,12,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
941,31,1,7.343426229147367,10,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
942,31,2,6.834108738813838,24,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False
943,42,1,7.282761179605593,4,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
944,46,2,7.520234556474628,15,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
